#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
#,,,,Chapter_01-00,,,,,,,,,,,
,0,1001,0,0,0,0,0,0,0,0,0,4,我,“嗯~！”,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,打烊了之后，我伸了个懒腰，宣告着今天工作的结束。,0
,0,1003,0,0,0,0,0,0,0,0,0,4,我,“好，收拾收拾店里准备休息了。”,0
,0,1004,0,0,0,0,0,0,0,0,0,4,,我开始打扫店里，正当我擦地板的时候，我看到了爱丽丝。,0
,0,1005,0,0,0,0,0,0,0,0,0,4,,她站在墙边，紧紧的盯着我这边。,0
,0,1006,0,0,0,0,0,0,0,0,0,4,我,怎么了吗？有什么要我帮忙的吗？,0
,0,1007,0,0,0,0,0,0,0,0,0,4,爱丽丝,“抱，抱歉！”,0
,0,1008,0,0,0,0,0,0,0,0,0,4,,爱丽丝迅速离开墙边，逃回了二楼。,0
,0,1009,0,0,0,0,0,0,0,0,0,4,我,“啊这······”,0
,0,1010,0,0,0,0,0,0,0,0,0,4,我,“我还是太凶了吗······”,0
,0,1011,0,0,0,0,0,0,0,0,0,4,我,“算了，继续收拾吧。”,0
,0,1012,0,0,0,0,0,0,0,0,0,4,,又过了一阵，我再次感受到了后面的视线。,0
,0,1013,0,0,0,0,0,0,0,0,0,4,,回头看去，爱丽丝再一次下了楼，靠在墙边盯着这里。,0
,0,1014,0,0,0,0,0,0,0,0,0,4,,于是我停下手里的工作。,0
,0,1015,0,0,0,0,0,0,0,0,0,4,我,“怎么了吗？”,0
,0,1016,0,0,0,0,0,0,0,0,0,4,爱丽丝,“！没，没什么······”,0
,0,1017,0,0,0,0,0,0,0,0,0,4,,爱丽丝低着头，红着脸盯着我这边。,0
,0,1018,0,0,0,0,0,0,0,0,0,4,爱丽丝,“拖地……”（小声）,0
,0,1019,0,0,0,0,0,0,0,0,0,4,我,“什么?”,0
,0,1020,0,0,0,0,0,0,0,0,0,4,,爱丽丝快速瞟了我几眼，颤颤巍巍地举起手，指了指拖把。,0
,0,1021,0,0,0,0,0,0,0,0,0,4,爱丽丝,“我可以······拖地。”,0
,0,1022,0,0,0,0,0,0,0,0,0,4,我,“！”,0
,0,1023,0,0,0,0,0,0,0,0,0,4,,我一愣，没想到她会说这件事。,0
,0,1024,0,0,0,0,0,0,0,0,0,4,我,“那就交给你了。”,0
,0,1025,0,0,0,0,0,0,0,0,0,4,,我不禁莞尔，对爱丽丝会自己说出要帮忙而感到既意外又感动。,0
,0,1026,0,0,0,0,0,0,0,0,0,4,爱丽丝,爱丽丝也没有回答，只是轻轻地拿起拖把。,0
,0,1027,0,0,0,0,0,0,0,0,0,4,,有爱丽丝帮忙自然是轻松了不少，所以我决定去收拾收拾吧台。,0
,0,1028,0,0,0,0,0,0,0,0,0,4,,过了一会儿。,0
,0,1029,0,0,0,0,0,0,0,0,0,4,,当我再次看到店里的地面的时候，我愣住了。,0
,0,1030,0,0,0,0,0,0,0,0,0,4,,地板已经干净的如同刚买回来，铺在地上，漆面反着光，就像在炫耀自己的整洁。,0
,0,1031,0,0,0,0,0,0,0,0,0,4,,但爱丽丝还在不断擦着地，那动作十分娴熟，绝对是一个经常干家务的老手。,0
,0,1032,0,0,0,0,0,0,0,0,0,4,,过了两三秒，我才反应过来。,0
,0,1033,0,0,0,0,0,0,0,0,0,4,我,“爱丽丝，已经可以了哦，足够干净了。”,0
,0,1034,0,0,0,0,0,0,0,0,0,4,,爱丽丝身体一震，停下手中动作，站到了一旁。,0
,0,1035,0,0,0,0,0,0,0,0,0,4,爱丽丝,“······”,0
,0,1036,0,0,0,0,0,0,0,0,0,4,我,诶？怎么感觉她怕怕的，不会吓到她了吧？,0
,0,1037,0,0,0,0,0,0,0,0,0,4,我,“辛苦了，干的真不错。”,0
,0,1038,0,0,0,0,0,0,0,0,0,4,我,“好久没看见过这么干净的地板了，你干家务好厉害啊，比我可强多了。”,0
,0,1039,0,0,0,0,0,0,0,0,0,4,,爱丽丝紧绷的身体逐渐松弛了下来，脸色也不再那么紧张。,0
,0,1040,0,0,0,0,0,0,0,0,0,4,爱丽丝,“我……我还可以洗杯子、碟子。”,0
,0,1041,0,0,0,0,0,0,0,0,0,4,我,“好啊，你尽管试，没问题的。”,0
,0,1042,0,0,0,0,0,0,0,0,0,4,,爱丽丝走向水槽，拿起里头的碗具开始清洗，同样出乎意料的娴熟。,0
,0,1043,0,0,0,0,0,0,0,0,0,4,,不论是拖地还是洗杯子，她都干得很好，显然是经常干这类事情。,0
,0,1044,0,0,0,0,0,0,0,0,0,4,我,为什么才这么大的孩子会干这么多家务活？,0
,0,1045,0,0,0,0,0,0,0,0,0,4,,等之后找机会问问爸妈吧，感觉他们应该知道些什么。,0
,0,1046,0,0,0,0,0,0,0,0,0,4,我,“做的很好，还有什么想说的吗？”,0
,0,1047,0,0,0,0,0,0,0,0,0,4,爱丽丝,“我……有帮上忙吗……帮到这里？”,0
,0,1048,0,0,0,0,0,0,0,0,0,4,我,“当然啊，你这地拖得我还是头一次见，未免太整洁了。”,0
,0,1049,0,0,0,0,0,0,0,0,0,4,我,“说实话，我可太高兴了，要是爱丽丝能经常来帮忙的话就帮大忙了。”,0
,0,1050,0,0,0,0,0,0,0,0,0,4,爱丽丝,“嗯……”,0
,0,1051,0,0,0,0,0,0,0,0,0,4,,说完，爱丽丝还是站在那里。气氛不禁有些尴尬。,0
,0,1052,0,0,0,0,0,0,0,0,0,4,我,“嗯······没问题了，已经可以回去喽。”,0
,0,1053,0,0,0,0,0,0,0,0,0,4,爱丽丝,“好的……谢谢您。那我先上去了。”,0
,0,1054,0,0,0,0,0,0,0,0,0,4,我,“好的，辛苦了，你先上去吧，我再看看剩下的事情。”,0
,0,1055,0,0,0,0,0,0,0,0,0,4,我,“哦对，得去趟仓库，材料是不是快没了？”,0
,0,1056,0,0,0,0,0,0,0,0,0,4,,仓库里储存了各种咖啡原材料，但一般会预先放一些在店面中，快不够时再去仓库找到相应的原材料补充。,0
,0,1057,0,0,0,0,0,0,0,0,0,4,我,“咖啡豆快没了啊，就剩两袋了。”,0
,0,1058,0,0,0,0,0,0,0,0,0,4,我,“这两天估计也就够应付一下了，还是去买点回来吧。”,0
